h_type,date,adress,loc,num_floor,unit_per_floor,price,age,statuse,view,doc_status,north,south,west,east,floor,area,num_sleep,telephone,kitchen,service,floor_covering,open,parking,warehouse,balcony,equipment,Document_type,Propertyـstatus
آپارتمان,1404/02/07,تهرانپارس خ استخر خ سازمان گوشت,4,3,1,"3,300,000,000 تومان",10,مسکونی,سنگ,شخصي,0,1,0,0,3,40,1,1,MDF,ايرانی,سراميک,1,1,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,هروی خ وفامنش,4,11,7,"33,000,000,000 تومان",6,مسکونی,سنگ,شخصي,1,0,0,0,7,154,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,هنگام شمیران نو,4,4,1,"5,330,000,000 تومان",7,مسکونی,سنگ,قولنامه اي,1,0,0,0,1,82,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/09,لویزان شیان,4,9,3,"31,000,000,000 تومان",10,تخلیه,ترکیبی,شخصي,1,0,0,0,3,180,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/07,مجیدیه شمالی خ استاد حسن بنا,4,5,2,"8,100,000,000 تومان",12,اجاره,سنگ,شخصي,1,0,0,0,5,90,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/02,تهرانپارس خ 166غربی,4,4,2,"8,000,000,000 تومان",23,مسکونی,سنگ,شخصي,0,1,0,0,2,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,تهرانپارس بلوار پروین شهرك شاهد,4,5,2,"5,000,000,000 تومان",23,مسکونی,آجر سه سانت,مشاع,0,1,0,0,4,75,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,مشاع,مسکونی
آپارتمان,1404/01/30,جشنواره خ زهدی,4,4,1,"5,100,000,000 تومان",14,مسکونی,سنگ,منگوله دار,1,0,0,0,4,78,2,1,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_پکیج,منگوله دار,مسکونی
آپارتمان,1404/01/30,شمس اباد بالاتراز میدان شریفی,4,5,1,"28,500,000,000 تومان",نوساز,مسکونی,سنگ,شخصي,1,0,0,0,2,150,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور,شخصي,مسکونی
آپارتمان,1404/01/28,تهرانپارس بلوار پروین خ شبستری,4,4,2,"5,600,000,000 تومان",19,مسکونی,سنگ,شخصي,0,1,0,0,4,75,2,1,نا مشخص,ايراني فرنگي,پارکت,1,1,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,نیروی دریایی ك ناطقی,4,4,1,"7,360,000,000 تومان",15,اجاره,سنگ,شخصي,1,0,0,0,4,92,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/07,مجیدیه شمالی خ استاد حسن بنا,4,4,3,"16,950,000,000 تومان",1,اجاره,سنگ,شخصي,0,1,0,0,4,113,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/11,تهرانپارس خ وفادارشرقی,4,3,1,"4,000,000,000 تومان",نوساز,تخلیه,سنگ,قولنامه اي,1,0,0,0,3,95,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,قولنامه اي,تخلیه
آپارتمان,1404/02/01,تهرانپارس خ 222 غربی,4,5,4,"8,950,000,000 تومان",16,تخلیه,گرانيت,شخصي,1,0,0,0,5,71,2,1,هایگلاس,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور,شخصي,تخلیه
آپارتمان,1404/02/08,هنگام شمیران نو,4,4,1,"2,600,000,000 تومان",12,تخلیه,سنگ,شخصي,0,1,0,0,همكف,55,1,1,MDF,ايرانی,سراميک,1,0,0,0,کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/07,هروی خ افتخاریان,4,5,2,"56,350,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,4,245,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/02,تهرانپارس نرسیده به خ بهار,4,4,2,"9,000,000,000 تومان",22,اجاره,سنگ,شخصي,1,0,0,0,4,110,2,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/01/31,جشنواره چهارراه سیدالشهدا خ گودرزی,4,4,2,"4,300,000,000 تومان",19,مسکونی,سنگ,شخصي,1,0,0,0,همكف,60,1,1,چوبي,ايرانی,سراميک,1,0,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/02,هنگام شمیران نو پنجم غربی,4,4,1,"3,700,000,000 تومان",15,تخلیه,سنگ,قولنامه اي,1,0,0,0,1,80,2,1,MDF,ايراني فرنگي,سراميک,1,0,0,1,کولر_گاز,قولنامه اي,تخلیه
آپارتمان,1404/02/08,حكیمیه خ سروستان,4,4,6,"8,300,000,000 تومان",15,مسکونی,سنگ,تعاوني,0,1,0,0,2,75,2,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,مسکونی
آپارتمان,1404/02/06,شمس آباد خ ریحانی شمالی,4,3,1,"16,500,000,000 تومان",29,تخلیه,سنگ,شخصي,1,0,0,0,3,115,2,1,MDF,ايراني فرنگي,پارکت,0,1,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/06,فرجام خ مظاهری,4,4,3,"13,560,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,0,1,0,0,1,113,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/10,شمس اباد خ كاووسی,4,5,2,"9,500,000,000 تومان",21,مسکونی,سنگ,شخصي,1,0,0,0,5,100,2,1,MDF,ايراني فرنگي,سنگ,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,فرجام میدان 100,4,4,2,"7,500,000,000 تومان",20,اجاره,آجر سه سانت,شخصي,0,0,1,1,4,75,2,1,MDF,ايرانی,پارکت,1,0,1,1,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/07,هنگام شمیران نو خ دوازدهم,4,4,1,"2,100,000,000 تومان",12,مسکونی,سنگ,قولنامه اي,1,0,0,0,3,45,1,1,فلزي,ايرانی,سنگ,1,0,1,0,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/06,حكیمیه بلوار فجر,4,5,2,"10,100,000,000 تومان",3,اجاره,سنگ,شخصي,0,1,0,0,1,101,2,1,هایگلاس,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/06,تهرانپارس خ 188غربی,4,4,2,"11,500,000,000 تومان",25,مسکونی,سنگ,شخصي,1,0,0,0,3,116,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/31,حكیمیه بلوارباباییان,4,7,9,"9,000,000,000 تومان",نوساز,اجاره,سنگ,شخصي,1,0,0,0,7,86,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/07,تهرانپارس 196 غربی بین باقری و عادل,4,4,2,"7,100,000,000 تومان",19,تخلیه,سنگ,شخصي,0,1,0,0,1,59,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/01/30,تهرانپارس بلوار پروین خ 135,4,4,4,"2,950,000,000 تومان",25,اجاره,سنگ,شخصي,0,1,0,0,4,47,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/07,جشنواره خ درختی,4,4,4,"3,200,000,000 تومان",19,تخلیه,سنگ,شخصي,0,1,0,0,همكف,42,1,1,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/08,مجیدیه شمالی خ كمالی,4,4,1,"6,500,000,000 تومان",19,مسکونی,آجر,شخصي,1,1,0,0,3,82,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,تهرانپارس بلوار پروین خ 182,4,4,2,"6,000,000,000 تومان",24,مسکونی,سنگ,شخصي,1,0,0,0,3,82,2,1,MDF,ايرانی,پارکت,1,0,1,1,شوفاژ_کولر,شخصي,مسکونی
آپارتمان,1404/02/07,هنگام شمیران نو,4,3,2,"1,750,000,000 تومان",30,تخلیه,سنگ,قولنامه اي,0,1,0,0,2,45,0,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_گاز,قولنامه اي,تخلیه
آپارتمان,1404/01/30,هنگام شمیران نو خ الیاسی,4,3,1,"2,400,000,000 تومان",10,مسکونی,سنگ,قولنامه اي,0,1,0,0,2,50,1,1,MDF,ايرانی,سراميک,1,0,0,0,کولر_گاز,قولنامه اي,مسکونی
آپارتمان,1404/01/28,تهرانپارس بین تیرانداز و پارسیان,4,5,1,"22,876,000,000 تومان",6,مسکونی,سنگ,شخصي,0,1,0,0,1,172,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/10,شمس آباد میدان بهشتی,4,4,---,"10,440,000,000 تومان",22,تخلیه,سنگ,شخصي,0,1,0,0,1,87,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,تهرانپارس بلوار پروین خ 196 شرقی خ 137,4,4,2,"4,850,000,000 تومان",7,تخلیه,سنگ,شخصي,1,0,0,0,1,59,2,1,MDF,ايرانی,سراميک,1,0,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/01/31,مجیدیه شمالی خ برادران محمودی,4,5,4,"10,500,000,000 تومان",9,مسکونی,سنگ,شخصي,1,0,0,0,2,98,2,1,MDF,ايراني فرنگي,پارکت,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/02,تهرانپارس خ ملكی,4,6,2,"21,170,000,000 تومان",4,مسکونی,مسکوني,2 پاركینگ,0,1,0,0,6,146,3,1,چوبي,ايراني فرنگي,نا مشخص,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,مسکوني,مسکونی
آپارتمان,1404/01/31,حكیمیه خ سازمان آب,4,6,4,"6,200,000,000 تومان",20,تخلیه,سنگ,شخصي,0,1,0,0,4,88,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/01/30,اتوبان بابایی شهرك شهید بهشتی,4,9,7,"5,000,000,000 تومان",11,تخلیه,سنگ,تعاوني,0,1,0,0,9,60,1,1,MDF,ايراني فرنگي,پارکت,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,تعاوني,تخلیه
آپارتمان,1404/01/31,مجیدیه شمالی خ استاد حسن بنا,4,5,2,"10,530,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,2,90,2,1,هایگلاس,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_گاز,شخصي,تخلیه
آپارتمان,1404/02/08,تهرانپارس بلوار پروین خ 186,4,4,2,"8,050,000,000 تومان",25,مسکونی,آجر,مسکوني,0,1,0,0,1,115,3,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_گاز,مسکوني,مسکونی
آپارتمان,1404/02/01,فرجام چهارراه ولیعصر,4,4,2,"11,000,000,000 تومان",30,اجاره,سنگ,شخصي,1,0,0,0,4,116,2,1,چوبي,ايرانی,سنگ,1,1,1,0,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/01/31,هروی حسین آباد,4,11,3,"28,130,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,0,0,0,11,194,3,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/02/03,فرجام غربی خ عبادی,4,5,2,"13,000,000,000 تومان",2,اجاره,سنگ,شخصي,1,0,0,0,2,130,3,1,MDF,ايراني فرنگي,پارکت,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,اجاره
آپارتمان,1404/02/07,جشنواره خ امین,4,4,2,"3,700,000,000 تومان",14,تخلیه,سنگ,شخصي,0,1,0,0,3,60,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/01/30,حكیمیه بلوار بهار,4,6,5,"8,000,000,000 تومان",13,تخلیه,سنگ,قولنامه اي,1,0,0,0,2,110,3,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,قولنامه اي,تخلیه
آپارتمان,1404/02/07,شمس آباد خ هدایتی,4,4,2,"8,700,000,000 تومان",13,مسکونی,سنگ,شخصي,0,1,0,0,2,76,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/07,تهرانپارس خ استخر,4,8,6,"12,750,000,000 تومان",2,تخلیه,سنگ,شخصي,1,0,0,0,4,106,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,اتوبان بابایی شهرك شهپریان,4,10,8,"9,000,000,000 تومان",7,مسکونی,سيمان,تعاوني,1,0,0,0,1,90,2,1,هایگلاس,ايراني فرنگي,سنگ,0,1,1,1,کولر_آسانسور_پکیج,تعاوني,مسکونی
آپارتمان,1404/02/08,تهرانپارس خ 210 شرقی,4,4,2,"8,000,000,000 تومان",26,اجاره,سنگ,شخصي,1,0,0,0,4,91,2,1,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,اجاره
آپارتمان,1404/02/06,جشنواره خ زهدی,4,5,4,"6,490,000,000 تومان",7,تخلیه,سنگ,شخصي,1,0,0,0,4,84,2,1,MDF,ايراني فرنگي,پارکت,1,1,1,0,شوفاژ_کولر_آسانسور_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/03,جشنواره خ احسان,4,5,2,"8,200,000,000 تومان",2,مسکونی,سنگ,شخصي,1,0,0,0,1,100,2,0,هایگلاس,ايراني فرنگي,سراميک,1,1,1,1,کولر_آسانسور_پکیج,شخصي,مسکونی
آپارتمان,1404/02/09,تهرانپارس خ 148 شرقی,4,5,1,"16,000,000,000 تومان",18,مسکونی,سنگ,شخصي,1,0,0,0,2,143,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,هنگام شمیران نو ك حاجی بیگی,4,3,2,"4,000,000,000 تومان",21,تخلیه,آجر,قولنامه اي,0,1,0,0,2,100,2,1,MDF,ايرانی,سراميک,1,0,0,1,کولر_گاز,قولنامه اي,تخلیه
آپارتمان,1404/02/02,هروی خ مكران جنوبی,4,5,3,"10,500,000,000 تومان",3,مسکونی,سنگ,شخصي,1,0,0,0,1,70,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/02,میدان رسالت خ رفیعی,4,5,2,"7,475,000,000 تومان",نوساز,مسکونی,سنگ,مسکوني,1,0,0,0,1,65,1,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,مسکوني,مسکونی
آپارتمان,1404/02/03,تهرانپارس بلوار پروین خ 182,4,4,2,"2,700,000,000 تومان",نوساز,مسکونی,سنگ,قولنامه اي,0,1,0,0,2,40,1,2,MDF,ايرانی,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_پکیج_گاز,قولنامه اي,مسکونی
آپارتمان,1404/02/02,مجیدیه شمالی 16 متری اول,4,5,1,"4,000,000,000 تومان",22,اجاره,سنگ,شخصي,0,1,0,0,زیرهمكف,54,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_حیاط_گاز,شخصي,اجاره
آپارتمان,1404/02/03,تهرانپارس بلوار پروین ك ارفاقی,4,5,1,"3,500,000,000 تومان",3,تخلیه,سنگ,قولنامه اي,1,0,0,0,4,60,1,1,MDF,ايرانی,سراميک,1,0,1,0,کولر_آسانسور_گاز,قولنامه اي,تخلیه
آپارتمان,1404/02/01,تهرانپارس خ 138 غربی,4,5,2,"9,000,000,000 تومان",23,مسکونی,سنگ,شخصي,1,0,0,0,1,90,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/01/30,تهرانپارس خ استخر,4,4,3,"6,000,000,000 تومان",18,اجاره,سنگ,شخصي,1,0,0,0,1,68,2,1,MDF,ايرانی,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/03,تهرانپارس بلوار پروین خ جعفری,4,6,4,"11,000,000,000 تومان",1,اجاره,سنگ,شخصي,0,1,0,0,6,98,2,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/08,جشنواره خ جعفرپناه,4,5,4,"9,960,000,000 تومان",10,مسکونی,سنگ,شخصي,0,1,0,0,2,83,2,1,سنگ,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/03,تهرانپارس بین فلكه دوم و سوم خ 186,4,5,1,"34,680,000,000 تومان",2,مسکونی,سنگ,شخصي,0,1,0,0,1,204,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,تهران پارس خ رشید,4,4,1,"10,000,000,000 تومان",25,مسکونی,سنگ,شخصي,0,1,0,0,1,100,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/31,شمس آباد خ ریحانی,4,4,2,"6,800,000,000 تومان",23,مسکونی,سنگ,شخصي,1,0,0,0,4,67,1,1,MDF,ايراني فرنگي,سنگ,1,1,1,0,شوفاژ_کولر_پکیج_گاز,شخصي,مسکونی
آپارتمان,1404/02/01,هروی حسین آباد,4,11,2,"43,200,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,1,1,0,0,11,216,3,1,MDF,ايراني فرنگي,سنگ,1,1,1,1,کولر_آسانسور_پکیج,شخصي,تخلیه
آپارتمان,1404/01/30,مجیدیه شمالی نرسیده به ك شاكری,4,4,3,"5,950,000,000 تومان",21,مسکونی,سنگ,شخصي,1,0,0,0,4,70,2,2,MDF,ايراني فرنگي,سراميک,1,0,1,0,شوفاژ_کولر_گاز,شخصي,مسکونی
آپارتمان,1404/01/28,سراج خ سروش,4,5,4,"6,375,000,000 تومان",9,مسکونی,سنگ,شخصي,0,1,0,0,3,75,2,1,MDF,ايراني فرنگي,سراميک,1,1,1,0,شوفاژ_کولر_آسانسور_گاز,شخصي,مسکونی
آپارتمان,1404/02/08,جشنواره خ درختی,4,4,4,"4,600,000,000 تومان",20,مسکونی,سنگ,شخصي,0,1,0,0,همكف,62,1,1,MDF,ايرانی,سراميک,1,1,1,0,کولر_گاز,شخصي,مسکونی
آپارتمان,1404/02/09,بنی هاشم خ پرتویی,4,4,1,"10,500,000,000 تومان",نوساز,تخلیه,سنگ,شخصي,0,0,0,1,1,75,2,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,کولر_آسانسور_پاسیو_پکیج_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,تهرانپارس سه راه,4,5,2,"5,400,000,000 تومان",14,اجاره,سنگ,شخصي,0,1,0,0,5,60,1,1,MDF,ايراني فرنگي,سراميک,1,1,1,1,شوفاژ_کولر_آسانسور_گاز,شخصي,اجاره
آپارتمان,1404/02/10,دلاوران خ تكاوران,4,4,1,"7,000,000,000 تومان",29,تخلیه,آجر,شخصي,1,0,0,0,زیرهمكف,100,3,1,MDF,ايراني فرنگي,سراميک,1,0,1,1,شوفاژ_کولر_گاز,شخصي,تخلیه
آپارتمان,1404/02/02,دلاوران خ تكاوران,4,4,2,"3,500,000,000 تومان",20,مسکونی,سنگ,شخصي,1,0,0,0,4,55,1,1,MDF,ايرانی,سراميک,0,0,1,0,کولر_گاز,شخصي,مسکونی
